x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,y
0.7204506993293762,0.4422912895679474,0.7212269902229309,0.43273115158081055,0.7218751907348633,0.4327073395252228,0.7224072217941284,0.4327373504638672,0.7213497757911682,0.43181121349334717,0.7221792340278625,0.4311450719833374,0.7229028344154358,0.43044254183769226,0.7308341264724731,0.43418681621551514,0.7311796545982361,0.42969000339508057,0.7252290844917297,0.44899386167526245,0.7254322171211243,0.448286235332489,0.7557880878448486,0.49085190892219543,0.7532326579093933,0.47335919737815857,0.7606841325759888,0.5866226553916931,0.7542769312858582,0.5766521096229553,0.75019770860672,0.66941237449646,0.7471377849578857,0.6605756282806396,0.7506771087646484,0.6915999054908752,0.7486303448677063,0.6823852062225342,0.7474836707115173,0.689161479473114,0.748547375202179,0.6776669025421143,0.7473265528678894,0.6810198426246643,0.7479238510131836,0.6703569889068604,0.7759616374969482,0.64628666639328,0.7721883058547974,0.6411237716674805,0.7692722082138062,0.7712377309799194,0.7622836828231812,0.754432737827301,0.7657942771911621,0.8863878846168518,0.7640088200569153,0.8628642559051514,0.7658306360244751,0.896247148513794,0.7638980746269226,0.8895826935768127,0.7340928316116333,0.8915525078773499,0.7336335778236389,0.8805286884307861,0.0
0.720440149307251,0.4438464045524597,0.7212327718734741,0.43375080823898315,0.7218779921531677,0.4335602819919586,0.7224113345146179,0.43342992663383484,0.7213565111160278,0.43288153409957886,0.7221816778182983,0.43207424879074097,0.7229067087173462,0.4312340021133423,0.7313814163208008,0.4347127676010132,0.7315937280654907,0.4306109547615051,0.7252291440963745,0.45105552673339844,0.725448727607727,0.45076388120651245,0.7567039132118225,0.49291104078292847,0.7545418739318848,0.4729873836040497,0.7617514133453369,0.5873020887374878,0.7536942958831787,0.5438830256462097,0.7500970363616943,0.6704256534576416,0.7468922734260559,0.5763120055198669,0.7501903772354126,0.6916078925132751,0.7470017075538635,0.5822567343711853,0.7472654581069946,0.6892247796058655,0.7435653805732727,0.5806192755699158,0.7471699118614197,0.6812666654586792,0.7431880235671997,0.5801365971565247,0.7733818292617798,0.6519554257392883,0.7704043388366699,0.642666220664978,0.7688440680503845,0.7724673748016357,0.7632523775100708,0.7569918036460876,0.766592264175415,0.8911306262016296,0.7642379999160767,0.8639789819717407,0.7724190950393677,0.9107587337493896,0.7679149508476257,0.8863652944564819,0.736129879951477,0.9046571850776672,0.7351818680763245,0.8802486062049866,0.0
0.720423698425293,0.44492244720458984,0.7211939096450806,0.4344240427017212,0.7218270897865295,0.43406203389167786,0.7223557233810425,0.4337805509567261,0.7213425040245056,0.43366220593452454,0.7221654057502747,0.43276408314704895,0.7228988409042358,0.43183329701423645,0.7313798666000366,0.43475767970085144,0.7317918539047241,0.43089455366134644,0.7252652645111084,0.45230016112327576,0.7255502343177795,0.452144980430603,0.7566908001899719,0.4929080307483673,0.7554441094398499,0.47305867075920105,0.761686384677887,0.5873376727104187,0.7532430291175842,0.5491471886634827,0.7502113580703735,0.6731255054473877,0.7404010891914368,0.5814695358276367,0.750194251537323,0.6929606199264526,0.7378431558609009,0.5889908671379089,0.7473870515823364,0.6916579008102417,0.7329949736595154,0.5879915356636047,0.7474009990692139,0.6843830943107605,0.733486533164978,0.5867083072662354,0.7713151574134827,0.6534828543663025,0.7701320052146912,0.643621027469635,0.767889142036438,0.7742122411727905,0.7640725374221802,0.7606393694877625,0.7671437859535217,0.8952713012695312,0.7659713625907898,0.8649166226387024,0.7737922668457031,0.9174010753631592,0.7716281414031982,0.8865143060684204,0.7372554540634155,0.9093961119651794,0.7386267185211182,0.8793630003929138,0.0
0.7205438017845154,0.4468468725681305,0.7213035821914673,0.43569934368133545,0.7219365835189819,0.43520867824554443,0.72248375415802,0.43477800488471985,0.7214569449424744,0.4350104331970215,0.7222751379013062,0.4340440630912781,0.723026692867279,0.4330255687236786,0.7316895127296448,0.435346782207489,0.732203483581543,0.43179264664649963,0.7255578637123108,0.454496294260025,0.725822389125824,0.4542860984802246,0.7566766142845154,0.49344319105148315,0.7557947039604187,0.47305986285209656,0.7616605162620544,0.5885815620422363,0.7520660161972046,0.5425195097923279,0.7507926225662231,0.6766059398651123,0.7395725250244141,0.5732187032699585,0.750316858291626,0.6959581971168518,0.737172544002533,0.5793141722679138,0.7478317618370056,0.6950920224189758,0.7322970032691956,0.578092098236084,0.748146116733551,0.6879187226295471,0.7325902581214905,0.57761150598526,0.770435631275177,0.6541591286659241,0.769548237323761,0.6442246437072754,0.7677299976348877,0.7755205035209656,0.7642046213150024,0.7622568607330322,0.7678545713424683,0.8979650735855103,0.7682250738143921,0.8677189350128174,0.7742409706115723,0.9196737408638,0.774562656879425,0.8866503238677979,0.7384092807769775,0.9125869870185852,0.7418869733810425,0.8815653324127197,0.0
0.7208448052406311,0.4477900266647339,0.7215416431427002,0.43647393584251404,0.7221637964248657,0.43591585755348206,0.7227212190628052,0.43538424372673035,0.7216469049453735,0.4358450770378113,0.7224146723747253,0.43487051129341125,0.7231425046920776,0.4338167905807495,0.7320252060890198,0.43557700514793396,0.7324646711349487,0.4323517680168152,0.7259858250617981,0.45534801483154297,0.7261964678764343,0.45515498518943787,0.7569862604141235,0.49341103434562683,0.7564694881439209,0.47331154346466064,0.7625185251235962,0.5886364579200745,0.750679612159729,0.5249747037887573,0.752793550491333,0.6793391704559326,0.737113356590271,0.5356367230415344,0.7521582245826721,0.6991954445838928,0.7346448302268982,0.5363733768463135,0.7496868968009949,0.6985251903533936,0.7295311689376831,0.534493088722229,0.7499679327011108,0.6916203498840332,0.7295406460762024,0.5364635586738586,0.7704961895942688,0.6538185477256775,0.7693371176719666,0.6443989276885986,0.7677792310714722,0.7768275737762451,0.7646963596343994,0.762775182723999,0.7691783308982849,0.8984721899032593,0.7693660259246826,0.8681445717811584,0.7754082083702087,0.9194102883338928,0.7789568305015564,0.8840606212615967,0.7391664981842041,0.9127254486083984,0.742542028427124,0.8819406628608704,0.0
0.7212595343589783,0.44880199432373047,0.7218821048736572,0.4368954598903656,0.7224799394607544,0.43627747893333435,0.7230331301689148,0.43567535281181335,0.7219929099082947,0.4363473057746887,0.7227205038070679,0.4353688061237335,0.7234385013580322,0.4342975318431854,0.7323542833328247,0.4356304407119751,0.7327753305435181,0.432721883058548,0.7264264822006226,0.4566859304904938,0.7266223430633545,0.4565562307834625,0.757116436958313,0.4927229583263397,0.7584049105644226,0.4740395247936249,0.762653648853302,0.5885060429573059,0.7505508065223694,0.5219883918762207,0.7534499764442444,0.6801029443740845,0.7367196679115295,0.5264665484428406,0.7527907490730286,0.7007574439048767,0.7342865467071533,0.5255820751190186,0.7506327629089355,0.7006174921989441,0.7292152047157288,0.5231058597564697,0.750921368598938,0.6932485699653625,0.7292176485061646,0.5255618691444397,0.7688428163528442,0.6537399888038635,0.7692197561264038,0.6451576352119446,0.7677899599075317,0.7785651683807373,0.7652691006660461,0.7669603228569031,0.7695779800415039,0.9004877209663391,0.7705143690109253,0.8707174062728882,0.7756232023239136,0.9205925464630127,0.7781982421875,0.8860288858413696,0.7393617033958435,0.9144678711891174,0.7443767786026001,0.8850162029266357,0.0
0.7213240265846252,0.44902288913726807,0.7219579219818115,0.4369429349899292,0.7225533723831177,0.4362931251525879,0.7231186032295227,0.4356662929058075,0.7220690250396729,0.43648701906204224,0.7227793335914612,0.43553426861763,0.7234922051429749,0.4344733953475952,0.7324115633964539,0.43554574251174927,0.7327806949615479,0.4328194558620453,0.7264901399612427,0.45672082901000977,0.7266837358474731,0.4567362666130066,0.7583772540092468,0.48993510007858276,0.7582557201385498,0.47662800550460815,0.7634298205375671,0.586162805557251,0.7528310418128967,0.5564000606536865,0.7550751566886902,0.6801126003265381,0.7420424222946167,0.6138888597488403,0.7540256977081299,0.7010539770126343,0.7392053604125977,0.6279140114784241,0.7516577839851379,0.7005570530891418,0.7331284284591675,0.6296072602272034,0.752093493938446,0.6930024027824402,0.7351333498954773,0.624644935131073,0.7689391374588013,0.6534286141395569,0.769037127494812,0.6453432440757751,0.7682526707649231,0.7784429788589478,0.7679193615913391,0.7698244452476501,0.7698842287063599,0.9007552862167358,0.7741584181785583,0.8731935024261475,0.7756288051605225,0.9211965203285217,0.7819246649742126,0.8893012404441833,0.7396891713142395,0.9175866842269897,0.7487770318984985,0.88998943567276,0.0
0.7219716906547546,0.4490746259689331,0.7225619554519653,0.4370046555995941,0.7231324315071106,0.4363332688808441,0.7236905694007874,0.4356822669506073,0.7227340936660767,0.4365873634815216,0.723442792892456,0.435640424489975,0.7241600751876831,0.43457499146461487,0.7329306602478027,0.4355430603027344,0.7333190441131592,0.432917982339859,0.7271358370780945,0.4566664397716522,0.7273656129837036,0.45672324299812317,0.7589693665504456,0.48958829045295715,0.7598758935928345,0.4765181541442871,0.7643411159515381,0.5861959457397461,0.7539500594139099,0.5412593483924866,0.7558866143226624,0.681393563747406,0.7423635721206665,0.5635406970977783,0.75472491979599,0.7028968334197998,0.7393980026245117,0.5681191086769104,0.7522172927856445,0.7021000385284424,0.7342712879180908,0.5659031271934509,0.7526912093162537,0.6945837140083313,0.7356458902359009,0.5658751130104065,0.768316388130188,0.6541397571563721,0.7703031897544861,0.6474064588546753,0.7682794332504272,0.7790010571479797,0.7714738845825195,0.7720292806625366,0.7699793577194214,0.9014266729354858,0.7814738750457764,0.8754844665527344,0.7760134935379028,0.9211507439613342,0.7927618026733398,0.8950551748275757,0.7399025559425354,0.9212461113929749,0.755173921585083,0.8953489661216736,0.0
0.7223953008651733,0.4489923417568207,0.7229534387588501,0.4369913339614868,0.7235056757926941,0.43632104992866516,0.7240573167800903,0.4356706440448761,0.7231413722038269,0.4365912675857544,0.7238246202468872,0.43565690517425537,0.7245079278945923,0.434603214263916,0.7330498099327087,0.4355264902114868,0.7334313988685608,0.432981938123703,0.7275810837745667,0.4565226435661316,0.7277535796165466,0.4565797746181488,0.7596669793128967,0.4887612462043762,0.7595090270042419,0.476854145526886,0.765134871006012,0.5858859419822693,0.7542889714241028,0.5411560535430908,0.7566041946411133,0.6813159584999084,0.7431055307388306,0.5653532147407532,0.7556143403053284,0.7034526467323303,0.7401489019393921,0.5712323188781738,0.7527899742126465,0.703076958656311,0.7344294190406799,0.5683653354644775,0.753116250038147,0.6954403519630432,0.7358156442642212,0.5676739811897278,0.7681111693382263,0.6542887091636658,0.770320475101471,0.6481758952140808,0.7682820558547974,0.7791383862495422,0.7719879746437073,0.7723966836929321,0.7698758244514465,0.9019868969917297,0.7840142846107483,0.875552773475647,0.7758976221084595,0.9216206073760986,0.7947925329208374,0.8962439894676208,0.7397304773330688,0.9245124459266663,0.7568320631980896,0.8981932997703552,0.0
0.7231082320213318,0.4489133656024933,0.7237411737442017,0.4370061159133911,0.7242588996887207,0.4363340437412262,0.7247644662857056,0.4356766641139984,0.7239963412284851,0.43663111329078674,0.7246886491775513,0.43571242690086365,0.72538822889328,0.4346655011177063,0.7336463332176208,0.43555834889411926,0.7341785430908203,0.43319785594940186,0.7282472848892212,0.4565174877643585,0.7284757494926453,0.4566519856452942,0.7598822116851807,0.4888290464878082,0.760364830493927,0.4769343435764313,0.7658056616783142,0.5857080817222595,0.7551724910736084,0.5415745377540588,0.7567590475082397,0.6818919777870178,0.7431294918060303,0.5704641938209534,0.7556663751602173,0.7045094966888428,0.7402622103691101,0.5776187777519226,0.7527827024459839,0.7042791247367859,0.7350654006004333,0.5752578973770142,0.7531358003616333,0.696675717830658,0.73607337474823,0.5740939974784851,0.7669171094894409,0.6553100943565369,0.7703570127487183,0.6494720578193665,0.7682280540466309,0.7791528701782227,0.7733725309371948,0.7727176547050476,0.7698015570640564,0.9040974974632263,0.7882153391838074,0.8763722777366638,0.7759727239608765,0.9236493706703186,0.7985168099403381,0.8975008130073547,0.7396166324615479,0.9263532757759094,0.7611628770828247,0.8986217379570007,0.0
0.7238379716873169,0.4486507177352905,0.7248154878616333,0.43686726689338684,0.725310742855072,0.4362203776836395,0.7258028984069824,0.43558165431022644,0.7251449823379517,0.4364781379699707,0.7258769273757935,0.43556901812553406,0.7266429662704468,0.43452775478363037,0.7346823811531067,0.4355914294719696,0.7354347109794617,0.43323296308517456,0.7287461757659912,0.456440806388855,0.729028046131134,0.4565529525279999,0.7599042654037476,0.4898386299610138,0.7610853314399719,0.47689151763916016,0.7668513059616089,0.5857252478599548,0.753639817237854,0.5055530071258545,0.75719153881073,0.6818760633468628,0.7377206087112427,0.5035753846168518,0.7560282945632935,0.7044158577919006,0.7345298528671265,0.5010571479797363,0.7530473470687866,0.7043011784553528,0.7304855585098267,0.5007715821266174,0.7535010576248169,0.6967294216156006,0.7306722402572632,0.5040625929832458,0.7660475373268127,0.6576429605484009,0.7707427144050598,0.6512032151222229,0.7682241201400757,0.779722273349762,0.7741215825080872,0.7728255987167358,0.7694331407546997,0.9055137634277344,0.7910472750663757,0.8759382367134094,0.7759007215499878,0.9237663745880127,0.8001646995544434,0.8975942730903625,0.7394896149635315,0.9278583526611328,0.7649468779563904,0.8986507654190063,0.0
0.7251261472702026,0.44865110516548157,0.7264466285705566,0.43685004115104675,0.7270217537879944,0.43621253967285156,0.7276018857955933,0.4355587661266327,0.7265847325325012,0.43645480275154114,0.727270781993866,0.4355497658252716,0.7279986143112183,0.43451717495918274,0.7369414567947388,0.4355579614639282,0.7371832132339478,0.4332328140735626,0.7297530174255371,0.45677053928375244,0.7298912405967712,0.4569157660007477,0.7604532837867737,0.48984622955322266,0.7621973752975464,0.4780327081680298,0.7671784162521362,0.5857565402984619,0.7617399096488953,0.5645111203193665,0.7573117017745972,0.6820476055145264,0.754677414894104,0.6557662487030029,0.7559869289398193,0.7041789889335632,0.7529900670051575,0.679551362991333,0.7529624700546265,0.7040959000587463,0.7533143162727356,0.6781186461448669,0.7535003423690796,0.6967096328735352,0.7530540823936462,0.6703290939331055,0.766193151473999,0.6592233180999756,0.7711868286132812,0.6533843874931335,0.7685081362724304,0.7803661823272705,0.7748775482177734,0.7734289169311523,0.7691490054130554,0.9065819382667542,0.7928425073623657,0.8758333325386047,0.7761822938919067,0.923700749874115,0.8019025921821594,0.8971186280250549,0.7394300699234009,0.927777111530304,0.7669548988342285,0.8989461660385132,0.0
0.7257517576217651,0.44959670305252075,0.7270687818527222,0.4373520016670227,0.7276784777641296,0.4366399943828583,0.7283092737197876,0.4358762502670288,0.7271250486373901,0.4370274245738983,0.7277775406837463,0.4361043870449066,0.7284860014915466,0.4350278675556183,0.7374147176742554,0.4356013238430023,0.7375619411468506,0.4336516261100769,0.7303608655929565,0.4584278166294098,0.7303561568260193,0.4585234522819519,0.7606812715530396,0.4897495210170746,0.7634295225143433,0.47979089617729187,0.767190158367157,0.5854090452194214,0.7639318704605103,0.5747094750404358,0.757308840751648,0.6821072101593018,0.756888210773468,0.6657559871673584,0.7560972571372986,0.7039700150489807,0.7557164430618286,0.6906399726867676,0.753092885017395,0.7038676142692566,0.7564481496810913,0.6883625388145447,0.7536643743515015,0.6964578032493591,0.7562621235847473,0.6817923188209534,0.7664123773574829,0.6592826247215271,0.7717776298522949,0.6543809771537781,0.768684983253479,0.781140148639679,0.775165319442749,0.7738500237464905,0.7685190439224243,0.9075317978858948,0.7927526831626892,0.8754775524139404,0.7758908867835999,0.9248342514038086,0.8026769757270813,0.8968105316162109,0.7387588620185852,0.9273574948310852,0.7658381462097168,0.8985806107521057,0.0
0.7264274954795837,0.4499952495098114,0.7276654839515686,0.4375721216201782,0.7282909154891968,0.4368303418159485,0.7289494276046753,0.4360118806362152,0.7276740074157715,0.4372903108596802,0.7282994985580444,0.4363696873188019,0.7289875745773315,0.43528077006340027,0.7380715608596802,0.4355648159980774,0.7380176186561584,0.4337579011917114,0.731045126914978,0.45910799503326416,0.7309662699699402,0.4592241942882538,0.7611938118934631,0.489315003156662,0.764098048210144,0.4808930456638336,0.767459511756897,0.5850492715835571,0.7651888132095337,0.5777404308319092,0.7571622729301453,0.6819936037063599,0.7568782567977905,0.666216254234314,0.7559975385665894,0.7038282155990601,0.7555862665176392,0.6916172504425049,0.753009557723999,0.7037010788917542,0.7563514113426208,0.691395103931427,0.7535618543624878,0.6962489485740662,0.7559378147125244,0.6830565333366394,0.7665690183639526,0.6608754992485046,0.7721685171127319,0.6567540764808655,0.7687625885009766,0.7833505868911743,0.7753521800041199,0.7759294509887695,0.7679327726364136,0.9088501334190369,0.7932752370834351,0.8765609264373779,0.775609016418457,0.9261118173599243,0.8028782606124878,0.8975409865379333,0.7387204170227051,0.9280827045440674,0.7656345367431641,0.8999351263046265,0.0
0.7269548177719116,0.45059412717819214,0.7281556725502014,0.43813708424568176,0.72879958152771,0.4373532235622406,0.7294866442680359,0.4364732503890991,0.7281392812728882,0.4379301071166992,0.7287546396255493,0.43701255321502686,0.7294384241104126,0.43590977787971497,0.7386584281921387,0.43572089076042175,0.7384151816368103,0.43426787853240967,0.7316524386405945,0.4599524438381195,0.7315306067466736,0.4600503146648407,0.7623852491378784,0.4893738925457001,0.7644110918045044,0.4819108247756958,0.7681150436401367,0.5850571393966675,0.7657885551452637,0.5778568387031555,0.7570972442626953,0.6820154786109924,0.7579860091209412,0.6652570962905884,0.7558990120887756,0.7037811875343323,0.7559269666671753,0.6895273923873901,0.7527674436569214,0.70354825258255,0.7558302283287048,0.6882507801055908,0.7534498572349548,0.696106493473053,0.7559458613395691,0.6824027895927429,0.7667345404624939,0.6605363488197327,0.7727317214012146,0.6563459634780884,0.7687861323356628,0.7832121253013611,0.7757774591445923,0.7761953473091125,0.7677367925643921,0.9082531332969666,0.793633759021759,0.876548707485199,0.7755300402641296,0.9256539940834045,0.8022825121879578,0.8974964022636414,0.7384613752365112,0.9275485873222351,0.7647783160209656,0.899480402469635,0.0
0.7282323241233826,0.45082178711891174,0.7293603420257568,0.43842145800590515,0.729973554611206,0.4376250207424164,0.730629563331604,0.4367218017578125,0.7294079065322876,0.4382500946521759,0.7300346493721008,0.43734467029571533,0.7307308912277222,0.4362580478191376,0.739926278591156,0.4360348880290985,0.7396532893180847,0.4348547160625458,0.7328646779060364,0.4603419303894043,0.7328422665596008,0.4604225158691406,0.7640739679336548,0.48953473567962646,0.7650009393692017,0.4827098548412323,0.7688516974449158,0.5851432681083679,0.7660855054855347,0.5782954692840576,0.7575808167457581,0.6818218231201172,0.7589967250823975,0.664291501045227,0.7559261918067932,0.7034822106361389,0.7563328742980957,0.6884311437606812,0.7527498602867126,0.7030349373817444,0.7558635473251343,0.6877852082252502,0.7534750699996948,0.695895791053772,0.7562693357467651,0.6804661750793457,0.767816424369812,0.6604244709014893,0.7735524773597717,0.6560080647468567,0.7691462635993958,0.7831025719642639,0.7760275602340698,0.7759197354316711,0.7675547003746033,0.9086822271347046,0.7937067747116089,0.8770126700401306,0.7752290964126587,0.9259347915649414,0.8017461895942688,0.89760822057724,0.7378979921340942,0.9276464581489563,0.7657182812690735,0.8992202877998352,0.0
0.7294103503227234,0.4507732093334198,0.7306826114654541,0.43840762972831726,0.731336236000061,0.43761375546455383,0.7320308089256287,0.43671557307243347,0.730627179145813,0.4382390081882477,0.7312243580818176,0.43733593821525574,0.731894314289093,0.4362463057041168,0.741561770439148,0.4360385239124298,0.7408922910690308,0.4348609745502472,0.7340552806854248,0.46026021242141724,0.7339802980422974,0.46031782031059265,0.7667868137359619,0.4901234805583954,0.7648552060127258,0.48280763626098633,0.7710072994232178,0.58514404296875,0.7656843066215515,0.5778834223747253,0.7581489086151123,0.6815453171730042,0.7581740617752075,0.6641883254051208,0.7562907338142395,0.702484667301178,0.7559749484062195,0.6892114281654358,0.753160297870636,0.7017848491668701,0.7552882432937622,0.6871715188026428,0.7539228200912476,0.6949849724769592,0.7557241916656494,0.6812770962715149,0.7712113857269287,0.6603327989578247,0.7737226486206055,0.6557013988494873,0.7701154351234436,0.7826818227767944,0.7765842080116272,0.7756311297416687,0.7678037285804749,0.9083330631256104,0.7949221730232239,0.877036452293396,0.7753217816352844,0.9256359338760376,0.8028257489204407,0.8974958658218384,0.7378658652305603,0.9278724193572998,0.7693045735359192,0.900600016117096,0.0
